Parent SKU,Child SKU,Title,Price,Description,Weight Value,Weight Unit,Length,Width,Height,Unit,Images [ ],Attribute 1 Name,Attribute 1 Value,Attribute 2 Name,Attribute 2 Value,Attribute 3 Name,Attribute 3 Value,Attribute 4 Name,Attribute 4 Value,Attribute 5 Name,Attribute 5 Value,Attribute 6 Name,Attribute 6 Value,Attribute 7 Name,Attribute 7 Value
11040005,1104000500103060000000041002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Rose
11040005,1104000500103060000000041003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Gold
11040005,1104000500103070000000041001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Silver
11040005,1104000500103070000000041002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Rose
11040005,1104000500103070000000041003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Gold
11040005,1104000500103090000000041001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Silver
11040005,1104000500103090000000041002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Rose
11040005,1104000500103090000000041003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Gold
11040005,1104000500103120000000041001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Silver
11040005,1104000500103120000000041002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Rose
11040005,1104000500103120000000041003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Gold
11040005,1104000500103150000000041001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Silver
11040005,1104000500103150000000041002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Rose
11040005,1104000500103150000000041003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Gold
11040005,1104000500103160000000041001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Silver
11040005,1104000500103160000000041002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Rose
11040005,1104000500103160000000041003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Gold
11040005,1104000500103170000000041001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Silver
11040005,1104000500103170000000041002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Rose
11040005,1104000500103170000000041003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Gold
11040005,1104000500103200000000041001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Silver
11040005,1104000500103200000000041002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Rose
11040005,1104000500103200000000041003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Gold
11040005,1104000500103220000000041001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Silver
11040005,1104000500103220000000041002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Rose
11040005,1104000500103220000000041003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Gold
11040005,1104000500103020000000045001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Silver
11040005,1104000500103020000000045002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Rose
11040005,1104000500103020000000045003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Gold
11040005,1104000500103030000000045001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Silver
11040005,1104000500103030000000045002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Rose
11040005,1104000500103030000000045003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Gold
11040005,1104000500103060000000045001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Silver
11040005,1104000500103060000000045002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Rose
11040005,1104000500103060000000045003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Gold
11040005,1104000500103070000000045001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Silver
11040005,1104000500103070000000045002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Rose
11040005,1104000500103070000000045003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Gold
11040005,1104000500103090000000045001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Silver
11040005,1104000500103090000000045002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Rose
11040005,1104000500103090000000045003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Gold
11040005,1104000500103120000000045001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Silver
11040005,1104000500103120000000045002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Rose
11040005,1104000500103120000000045003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Gold
11040005,1104000500103150000000045001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Silver
11040005,1104000500103150000000045002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Rose
11040005,1104000500103150000000045003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Gold
11040005,1104000500103160000000045001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Silver
11040005,1104000500103160000000045002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Rose
11040005,1104000500103160000000045003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Gold
11040005,1104000500103170000000045001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Silver
11040005,1104000500103170000000045002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Rose
11040005,1104000500103170000000045003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Gold
11040005,1104000500103200000000045001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Silver
11040005,1104000500103200000000045002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Rose
11040005,1104000500103200000000045003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Gold
11040005,1104000500103220000000045001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Silver
11040005,1104000500103220000000045002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Rose
11040005,1104000500103220000000045003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"22""",Color,Gold
11040005,1104000500103020000000049001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Silver
11040005,1104000500103020000000049002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Rose
11040005,1104000500103020000000049003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Gold
11040005,1104000500103030000000049001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Silver
11040005,1104000500103030000000049002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Rose
11040005,1104000500103030000000049003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Gold
11040005,1104000500103060000000049001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Silver
11040005,1104000500103060000000049002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Rose
11040005,1104000500103060000000049003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Gold
11040005,1104000500103070000000049001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Silver
11040005,1104000500103070000000049002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Rose
11040005,1104000500103070000000049003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Gold
11040005,1104000500103090000000049001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Silver
11040005,1104000500103090000000049002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Rose
11040005,1104000500103090000000049003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Gold
11040005,1104000500103120000000049001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Silver
11040005,1104000500103120000000049002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Rose
11040005,1104000500103120000000049003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Gold
11040005,1104000500103150000000049001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Silver
11040005,1104000500103150000000049002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Rose
11040005,1104000500103150000000049003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Gold
11040005,1104000500103160000000049001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Silver
11040005,1104000500103160000000049002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Rose
11040005,1104000500103160000000049003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Gold
11040005,1104000500103170000000049001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Silver
11040005,1104000500103170000000049002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Rose
11040005,1104000500103170000000049003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Gold
11040005,1104000500103200000000049001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Silver
11040005,1104000500103200000000049002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Rose
11040005,1104000500103200000000049003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Gold
11040005,1104000500103220000000049001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Silver
11040005,1104000500103220000000049002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Rose
11040005,1104000500103220000000049003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"24""",Color,Gold
11040005,1104000500104020000000029001,İsim Kolye (4 İsim),17,,,,,,,,,Materyal,Gümüş,İsim Sayısı,4,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Silver
11040005,1104000500104020000000029002,İsim Kolye (4 İsim),17,,,,,,,,,Materyal,Gümüş,İsim Sayısı,4,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Rose
11040005,1104000500104020000000029003,İsim Kolye (4 İsim),17,,,,,,,,,Materyal,Gümüş,İsim Sayısı,4,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Gold
11040005,1104000500104030000000029001,İsim Kolye (4 İsim),17,,,,,,,,,Materyal,Gümüş,İsim Sayısı,4,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Silver
11040005,1104000500104030000000029002,İsim Kolye (4 İsim),17,,,,,,,,,Materyal,Gümüş,İsim Sayısı,4,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Rose
11040005,1104000500104030000000029003,İsim Kolye (4 İsim),17,,,,,,,,,Materyal,Gümüş,İsim Sayısı,4,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Gold
11040005,1104000500104060000000029001,İsim Kolye (4 İsim),17,,,,,,,,,Materyal,Gümüş,İsim Sayısı,4,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Silver
11040005,1104000500104060000000029002,İsim Kolye (4 İsim),17,,,,,,,,,Materyal,Gümüş,İsim Sayısı,4,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Rose
11040005,1104000500104060000000029003,İsim Kolye (4 İsim),17,,,,,,,,,Materyal,Gümüş,İsim Sayısı,4,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Gold
11040005,1104000500104070000000029001,İsim Kolye (4 İsim),17,,,,,,,,,Materyal,Gümüş,İsim Sayısı,4,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Silver
11040005,1104000500104070000000029002,İsim Kolye (4 İsim),17,,,,,,,,,Materyal,Gümüş,İsim Sayısı,4,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Rose
